file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/TargetPopup.java,gw.vark.editor.TargetPopup$Anonymous7,anonymous,0,0,0,0,1,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,1,3,0,1,0,0,0,0,11,-1,0
/Users/victorfrancorezende/./Aardvark/aardvark/src/gw/vark/typeloader/AntlibTypeInfo.java,gw.vark.typeloader.AntlibTypeInfo,class,22,24,2,22,23,5,0,56,28,0.0,0.0,0.0,8,4,1,6,1,0,2,0,1,0,0,0,0,0,0,0,0,0,8,283,4,5,2,2,0,13,1,28,3,26,2,1,6,0,126,1,0
/Users/victorfrancorezende/./Aardvark/aardvark/test/gw/vark/AardvarkOptionsTest.java,gw.vark.AardvarkOptionsTest,class,2,3,1,2,35,2,0,18,351,0.0,0.0,0.0,27,0,27,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,4,172,0,0,0,8,0,83,0,20,0,18,1,0,0,0,50,1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/TargetPopup.java,gw.vark.editor.TargetPopup$Anonymous2,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
/Users/victorfrancorezende/./Aardvark/aardvark/test/gw/vark/testapi/InMemoryLogger.java,gw.vark.testapi.InMemoryLogger,class,2,7,5,2,8,2,0,5,7,0.5833334,0.26666668,0.26666668,6,1,4,0,2,0,6,0,0,0,2,1,0,2,0,0,1,0,1,28,2,2,0,0,0,4,0,2,0,2,1,0,0,0,19,1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/TargetPopup.java,gw.vark.editor.TargetPopup$Anonymous1,anonymous,1,1,0,1,1,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,9,-1,0
/Users/victorfrancorezende/./Aardvark/aardvark/src/gw/vark/typeloader/AntlibTypeLoader.java,gw.vark.typeloader.AntlibTypeLoader,class,6,9,3,6,9,2,0,9,13,0.9,0.1,0.1,6,1,5,1,0,0,5,0,0,0,5,4,1,4,0,0,4,0,1,69,6,0,0,2,0,4,0,7,0,6,2,1,0,0,56,1,0
/Users/victorfrancorezende/./Aardvark/aardvark/src/gw/vark/task/GosuInvokerTask.java,gw.vark.task.GosuInvokerTask,class,5,5,0,5,7,2,0,9,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,26,0,0,2,1,0,2,1,2,0,2,2,0,0,0,26,1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous15$Anonymous16,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,-1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/TargetPopup.java,gw.vark.editor.TargetPopup$Anonymous6,anonymous,1,1,0,1,7,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,4,0,0,0,3,3,1,2,2,0,0,0,9,-1,0
/Users/victorfrancorezende/./Aardvark/launcher/src/gw/vark/launch/AntLauncher.java,gw.vark.launch.AntLauncher,class,3,5,2,3,62,1,1,54,53,0.8265306,0.035714287,0.035714287,14,1,4,6,4,0,8,0,0,0,7,7,5,1,1,0,6,0,13,247,10,5,17,2,1,49,18,69,27,50,4,1,0,0,212,1,0
/Users/victorfrancorezende/./Aardvark/sampleproject/src/gw/vark/test/HelloWorld.java,gw.vark.test.HelloWorld,class,1,3,2,1,2,1,0,1,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,1,0,1,0,1,0,0,0,0,7,1,0
/Users/victorfrancorezende/./Aardvark/aardvark/test/gw/vark/AardvarkBootstrapTest.java,gw.vark.AardvarkBootstrapTest,class,6,8,2,6,16,3,0,22,66,0.6923077,0.022222223,0.022222223,13,0,10,3,0,0,10,0,0,0,1,0,0,1,0,0,0,0,9,70,1,0,0,3,0,30,1,4,5,4,1,0,0,0,60,1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/TargetPopup.java,gw.vark.editor.TargetPopup$Anonymous3,anonymous,1,1,0,1,7,1,0,2,6,0.0,0.0,0.0,4,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,51,0,0,0,0,0,0,0,3,0,0,1,1,0,0,16,-1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous1,anonymous,0,0,0,0,3,1,0,4,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous2,anonymous,1,1,0,1,4,1,0,4,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,24,0,0,1,0,0,2,0,1,0,1,2,1,0,0,11,-1,0
/Users/victorfrancorezende/./Aardvark/sampleproject/test/gw/vark/test/HelloWorldTest.java,gw.vark.test.HelloWorldTest,class,2,2,0,2,1,2,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,8,1,0
/Users/victorfrancorezende/./Aardvark/aardvark/test/gw/vark/enums/EnumGenerator.java,gw.vark.enums.EnumGenerator,class,6,7,1,6,21,1,0,44,13,0.8333333,0.0,0.0,6,6,1,4,0,1,2,0,0,0,3,3,0,3,0,0,2,0,11,95,4,7,1,2,2,32,3,23,6,19,2,0,0,0,81,1,0
/Users/victorfrancorezende/./Aardvark/aardvark/src/gw/vark/task/GosuInitTask.java,gw.vark.task.GosuInitTask,class,4,4,0,4,7,2,0,13,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,3,29,2,2,1,0,0,2,0,5,0,5,2,0,0,0,24,1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous17$Anonymous18,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,-1,0
/Users/victorfrancorezende/./Aardvark/aardvark/test/gw/vark/testapi/AardvarkAssertions.java,gw.vark.testapi.AardvarkAssertions,class,3,5,2,3,1,2,2,0,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0
/Users/victorfrancorezende/./Aardvark/aardvark/src/gw/vark/TargetCall.java,gw.vark.TargetCall,class,0,3,3,0,4,1,0,1,2,0.5,0.33333334,0.33333334,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,2,0,0,16,2,0,0,0,0,0,0,2,0,2,0,0,0,0,20,1,0
/Users/victorfrancorezende/./Aardvark/launcher/src/gw/vark/launch/Launcher.java,gw.vark.launch.Launcher,class,3,7,4,3,23,2,0,29,30,0.7777778,0.0,0.0,9,2,4,2,3,0,7,0,0,0,2,1,1,1,0,0,1,0,9,111,10,0,4,2,0,35,2,16,6,11,2,0,0,0,98,1,0
/Users/victorfrancorezende/./Aardvark/aardvark/src/gw/vark/ProjectHelper.java,gw.vark.ProjectHelper$AardvarkTarget,innerclass,8,8,0,8,26,2,0,20,0,0.4,1.0,1.0,5,0,1,3,0,1,2,0,0,0,3,0,0,3,0,0,3,0,1,101,9,1,7,1,3,21,4,24,11,20,2,0,0,0,68,10,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous2$Anonymous3$Anonymous4,anonymous,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous8,anonymous,1,1,0,1,3,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,1,0,0,1,0,0,0,0,1,0,0,0,16,-1,0
/Users/victorfrancorezende/./Aardvark/vedit/src/gw/vark/editor/VEdit.java,gw.vark.editor.VEdit$Anonymous9,anonymous,1,1,0,1,7,1,0,10,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,17,1,0,2,0,0,4,0,2,1,2,2,0,0,0,25,-1,0
/Users/victorfrancorezende/./Aardvark/aardvark/src/gw/vark/typeloader/AntlibTypeInfo.java,gw.vark.typeloader.AntlibTypeInfo$TaskAdder,innerclass,6,6,0,6,8,2,0,10,10,0.0,0.0,0.0,5,1,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,27,3,1,0,1,0,1,0,0,1,0,2,0,0,0,33,10,0
/Users/victorfrancorezende/./Aardvark/aardvark/src/gw/vark/typeloader/AntlibTypeInfo.java,gw.vark.typeloader.AntlibTypeInfo$TaskMethods,innerclass,2,2,0,2,6,1,0,9,0,0.375,1.0,1.0,4,0,0,1,0,3,3,0,0,0,2,0,0,2,0,0,2,0,0,24,2,1,0,0,0,2,0,4,1,4,1,0,0,0,24,10,0
