file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/simple/DefaultConfigTestCase.java,org.apache.commons.logging.simple.DefaultConfigTestCase,class,9,11,2,9,13,2,1,36,42,0.65384614,0.23076923,0.35897437,13,1,8,0,5,0,13,0,0,0,2,0,0,0,2,0,0,0,5,87,1,0,0,0,6,20,1,16,0,10,0,0,0,0,132,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/tccl/logfactory/TcclEnabledTestCase.java,org.apache.commons.logging.tccl.logfactory.TcclEnabledTestCase,class,6,7,1,6,7,2,0,19,10,0.0,0.0,0.0,5,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,52,1,0,0,2,0,17,0,14,1,14,1,0,0,0,87,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/LoadTestCase.java,org.apache.commons.logging.LoadTestCase$AppClassLoader,innerclass,1,1,0,1,9,2,0,16,3,0.6666667,0.0,0.0,3,0,1,1,0,1,2,0,0,0,1,0,0,0,0,1,0,0,0,36,4,2,2,1,0,3,4,9,2,8,2,0,0,0,63,8,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/PathableTestSuite.java,org.apache.commons.logging.PathableTestSuite,class,3,26,23,3,2,2,0,7,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,5,19,0,0,0,1,0,0,0,3,0,3,1,0,0,0,224,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/log4j/log4j12/ApiClasspathStandardTestCase.java,org.apache.commons.logging.log4j.log4j12.ApiClasspathStandardTestCase,class,3,3,0,3,1,1,0,3,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,6,0,3,0,3,0,0,0,0,39,1,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/impl/SimpleLog.java,org.apache.commons.logging.impl.SimpleLog$Anonymous1,anonymous,1,1,0,1,2,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,11,2,0,1,0,0,0,0,1,0,1,1,0,0,0,11,-1,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/impl/Log4JLogger.java,org.apache.commons.logging.impl.Log4JLogger,class,5,6,1,5,26,1,0,11,89,0.7613636,0.2806324,0.3201581,22,0,22,0,0,0,23,0,0,0,4,2,0,4,0,0,1,0,0,87,7,0,1,1,1,2,0,10,0,4,1,0,0,0,123,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/log4j/StandardTests.java,org.apache.commons.logging.log4j.StandardTests$LogEvent,innerclass,0,0,0,0,0,1,0,0,0,NaN,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,21,9,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/tccl/logfactory/TcclDisabledTestCase.java,org.apache.commons.logging.tccl.logfactory.TcclDisabledTestCase,class,6,7,1,6,9,2,0,20,8,0.70000005,0.1,0.1,5,1,5,0,0,0,5,0,0,0,2,2,2,0,0,0,2,0,4,61,1,0,0,3,0,17,1,17,3,17,1,0,0,0,109,1,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/LogFactory.java,org.apache.commons.logging.LogFactory$Anonymous1,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/impl/LogFactoryImpl.java,org.apache.commons.logging.impl.LogFactoryImpl,class,4,5,1,4,131,2,0,65,385,0.92204285,0.06535948,0.104575165,31,3,8,13,10,0,18,0,0,0,24,12,4,13,7,0,12,0,58,530,34,7,35,11,8,138,6,98,47,70,4,0,0,0,587,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/SimpleLogTestCase.java,org.apache.commons.logging.SimpleLogTestCase,class,4,5,1,4,2,3,0,4,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,11,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/NullClassLoaderTestCase.java,org.apache.commons.logging.NullClassLoaderTestCase,class,2,3,1,2,2,2,0,2,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,1,0,0,0,0,63,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/noop/NoOpLogTestCase.java,org.apache.commons.logging.noop.NoOpLogTestCase,class,5,6,1,5,5,3,0,20,10,0.0,0.0,0.0,5,0,4,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,35,1,0,0,0,0,5,0,6,0,5,0,0,0,0,60,1,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/LogFactory.java,org.apache.commons.logging.LogFactory$Anonymous4,anonymous,1,1,0,1,5,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,21,4,0,1,1,0,2,0,0,1,0,2,0,0,0,23,-1,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/LogFactory.java,org.apache.commons.logging.LogFactory$Anonymous5,anonymous,1,1,0,1,4,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,19,2,0,1,1,0,1,0,2,1,2,2,0,0,0,23,-1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/tccl/log/TcclEnabledTestCase.java,org.apache.commons.logging.tccl.log.TcclEnabledTestCase,class,7,8,1,7,7,2,0,20,8,0.70000005,0.1,0.1,5,1,5,0,0,0,5,0,0,0,2,2,2,0,0,0,2,0,4,56,1,0,0,2,0,19,0,17,3,17,1,0,0,0,97,1,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/LogFactory.java,org.apache.commons.logging.LogFactory$Anonymous2,anonymous,1,1,0,1,1,1,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/LogFactory.java,org.apache.commons.logging.LogFactory$Anonymous3,anonymous,0,0,0,0,2,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,2,0,1,0,0,0,0,0,0,0,1,0,0,0,5,-1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/jdk14/CustomConfigAPITestCase.java,org.apache.commons.logging.jdk14.CustomConfigAPITestCase,class,5,6,1,5,2,4,0,4,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,5,0,3,0,3,0,0,0,0,33,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/tccl/BadTCCLTestCase.java,org.apache.commons.logging.tccl.BadTCCLTestCase,class,7,8,1,7,2,2,0,3,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,12,1,0,0,0,0,2,0,3,0,3,0,0,0,0,37,1,1
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/impl/WeakHashtableTest.java,org.apache.commons.logging.impl.WeakHashtableTest,class,3,3,0,3,27,2,0,38,0,0.56666666,0.8666667,0.8666667,15,0,14,0,1,0,15,0,0,0,8,1,0,8,0,0,1,0,1,180,0,5,2,2,0,5,48,40,1,30,2,0,0,0,93,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/config/PriorityConfigTestCase.java,org.apache.commons.logging.config.PriorityConfigTestCase,class,6,7,1,6,4,2,0,12,6,0.0,0.0,0.0,4,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,38,1,0,0,0,0,14,0,13,1,13,0,0,0,0,102,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/pathable/ParentFirstTestCase.java,org.apache.commons.logging.pathable.ParentFirstTestCase,class,5,6,1,5,11,2,0,34,15,0.0,0.0,0.0,6,2,5,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,111,2,1,0,1,0,54,14,46,0,34,1,0,0,0,120,1,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/impl/NoOpLog.java,org.apache.commons.logging.impl.NoOpLog,class,1,3,2,1,20,1,0,0,190,0.0,0.0,0.0,20,0,20,0,0,0,20,0,6,0,0,0,0,0,0,0,0,0,0,48,6,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/jdk14/TestHandler.java,org.apache.commons.logging.jdk14.TestHandler,class,0,1,1,0,4,2,0,3,0,0.25,0.5,0.5,4,0,4,0,0,0,4,0,0,0,1,0,0,1,0,0,0,0,0,14,1,0,0,0,1,0,0,1,0,1,0,0,0,0,19,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/AltHashtableTestCase.java,org.apache.commons.logging.AltHashtableTestCase,class,7,8,1,7,4,2,0,13,6,0.0,0.0,0.0,4,1,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,26,1,0,0,0,0,4,0,7,0,5,0,0,0,0,116,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/servlet/BasicServletTestCase.java,org.apache.commons.logging.servlet.BasicServletTestCase,class,6,7,1,6,2,2,0,6,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,1,0,0,0,0,6,0,5,0,5,0,0,0,0,33,1,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/impl/LogKitLogger.java,org.apache.commons.logging.impl.LogKitLogger,class,3,5,2,3,31,1,0,16,188,0.9,0.005263158,0.005263158,20,0,20,0,0,0,20,0,0,0,2,0,0,0,2,0,0,0,10,88,7,0,11,0,1,0,0,5,0,2,1,0,0,0,77,1,8
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/tccl/custom/MyLog.java,org.apache.commons.logging.tccl.custom.MyLog,class,1,1,0,1,19,1,0,0,171,0.0,0.0,0.0,19,0,19,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,46,6,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/impl/WeakHashtable.java,org.apache.commons.logging.impl.WeakHashtable,class,5,7,2,5,31,5,0,26,128,0.8676471,0.00952381,0.00952381,17,0,14,2,1,0,15,0,0,0,4,2,0,4,0,0,2,0,0,209,12,4,9,0,3,2,7,28,2,26,2,1,3,0,291,17,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/LogTestCase.java,org.apache.commons.logging.LogTestCase,class,4,5,1,4,2,3,0,5,1,0.0,0.0,0.0,2,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/simple/DecoratedSimpleLog.java,org.apache.commons.logging.simple.DecoratedSimpleLog,class,2,5,3,2,9,2,0,3,30,0.6666667,0.083333336,0.083333336,9,0,8,0,1,0,9,0,0,0,1,0,0,0,1,0,0,0,0,31,6,0,0,0,6,0,0,1,0,1,0,0,0,0,34,1,0
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/Log.java,org.apache.commons.logging.Log,interface,0,30,30,0,18,1,0,0,153,0.0,0.0,0.0,18,0,18,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1,0
/Users/victorfrancorezende/./logging/src/test/org/apache/commons/logging/log4j/StandardTests.java,org.apache.commons.logging.log4j.StandardTests,class,5,7,2,5,14,2,1,31,45,0.0,0.0,0.0,10,0,7,3,0,0,7,1,0,0,0,0,0,0,0,0,0,0,6,88,0,0,4,0,4,41,6,18,0,15,0,0,1,0,141,1025,10
/Users/victorfrancorezende/./logging/src/java/org/apache/commons/logging/LogConfigurationException.java,org.apache.commons.logging.LogConfigurationException,class,0,3,3,0,6,4,0,1,8,0.6,0.3,0.3,5,0,5,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,19,1,0,1,0,2,2,0,2,1,1,0,0,0,0,46,1,0
